-121.8454374,38.01650698,182.4,DELTA_2_CTG3,CombinedCycle
-121.7455424,37.22057308,182.4,METEC_7_CTG1,CombinedCycle
-121.7460109,37.22045053,182.4,METEC_7_CTG2,CombinedCycle
-122.2695313,39.36630262,182,COLUSA_2_CTG2,CombinedCycle
-122.2700632,39.36630704,182,COLUSA_2_STG,CombinedCycle
-121.7588201,38.0172357,181.64,GATWAY_2_PL1X3,CombinedCycle
-119.0462164,35.50056827,24,DOUBLC_1_UNITS,GasTurbine
-119.0459397,35.50056028,24,DOUBLC_1_UNITS,GasTurbine
-121.8517387,38.02365669,17.7,DOWCHM_1_UNITS,GasTurbine
-121.8514887,38.02434732,24,DOWCHM_1_UNITS,GasTurbine
-121.8519579,38.0229943,24,DOWCHM_1_UNITS,GasTurbine
-119.1664675,34.19581534,48.5,SNCLRA_6_OXGEN,GasTurbine
-116.9722661,32.79583057,13,ELCAJN_7_GT1,GasTurbine
-118.4251713,33.91134456,175,ELSEGN_7_UNIT 1,SteamTurbine
-118.4247995,33.91076203,175,ELSEGN_7_UNIT 2,SteamTurbine
-118.4245375,33.90983984,335,ELSEGN_7_UNIT 3,SteamTurbine
-118.4242986,33.90933549,335,ELSEGN_7_UNIT 4,SteamTurbine
-119.8999474,34.43139073,56.7,GOLETA_6_ELLWOD,GasTurbine
-117.3368411,33.13605836,107,ENCINA_7_EA1,SteamTurbine
-117.3368064,33.13596266,104,ENCINA_7_EA2,SteamTurbine
-117.3367455,33.13585232,110,ENCINA_7_EA3,SteamTurbine
-117.3366517,33.13565039,300,ENCINA_7_EA4,SteamTurbine
-117.3365623,33.13544436,330,ENCINA_7_EA5,SteamTurbine
-117.3364545,33.13524677,14,ENCINA_7_GT1,GasTurbine
-117.5286017,34.09138068,122.48,ETIWND_7_UNIT 1,SteamTurbine
-117.5279752,34.09136755,122.48,ETIWND_7_UNIT 2,SteamTurbine
-117.52672,34.09126286,333,ETIWND_7_UNIT 3,SteamTurbine
-117.5262651,34.09127011,333,ETIWND_7_UNIT 4,SteamTurbine
-117.5282965,34.09135476,138.13,ETIWND_7_UNIT 5,GasTurbine
-121.7588116,38.01687637,181.64,GATWAY_2_PL1X3,CombinedCycle
-117.3640334,34.59555522,177.3,HIDSRT_7_CTG1,CombinedCycle
-119.3216313,35.39514627,6.05,FRITO_1_LAY,GasTurbine
-119.7405631,36.6898624,49,MALAGA_7_CTG1,GasTurbine
-119.7402714,36.68986509,49,MALAGA_7_CTG2,GasTurbine
-117.3640139,34.5951911,177.3,HIDSRT_7_CTG2,CombinedCycle
